Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","3527","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","4247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","3532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","3692","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","3442","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","3563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","3109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","3381","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","3787","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","3662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","4656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","5295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","4963","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1990","1990","tonnes","285","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1991","1991","tonnes","157","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1992","1992","tonnes","143","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1993","1993","tonnes","141","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1994","1994","tonnes","137","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1995","1995","tonnes","123","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1996","1996","tonnes","98","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1997","1997","tonnes","100","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1998","1998","tonnes","87","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","1999","1999","tonnes","90","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2000","2000","tonnes","105","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2001","2001","tonnes","99","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2002","2002","tonnes","97","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2003","2003","tonnes","108","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2004","2004","tonnes","119","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2005","2005","tonnes","144","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2006","2006","tonnes","131","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2007","2007","tonnes","188","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2008","2008","tonnes","146","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2009","2009","tonnes","165","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2010","2010","tonnes","156","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2011","2011","tonnes","293","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2012","2012","tonnes","280","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2013","2013","tonnes","283","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2014","2014","tonnes","267","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","230","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","251","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","1232","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","1596","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","1619","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1990","1990","tonnes","1945","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1991","1991","tonnes","2167","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","1859","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","1873","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","1549","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","1607","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","1536","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","1601","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","1603","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","1659","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","1609","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","1436","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","1459","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2003","2003","tonnes","1434","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2004","2004","tonnes","1532","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2005","2005","tonnes","1465","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2006","2006","tonnes","1651","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2007","2007","tonnes","1800","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2008","2008","tonnes","1879","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","040","Austria","5157","Agricultural Use","1320","Herbicides","2009","2009","tonnes","1392","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
